x,y,z
-3.7150533123873046,-1.0288790675630122,1.5
-3.7085548633985903,-1.039634685241419,1.5
-3.7019889635893835,-1.0503492599225916,1.5
-3.6953558721701665,-1.0610223686134677,1.5
-3.6886558510040297,-1.0716535899579935,1.5
-3.6818891645963383,-1.0822425042537513,1.5
-3.6750560800842837,-1.092788693468538,1.5
-3.6681568672263425,-1.1032917412568604,1.5
-3.6611917983916253,-1.113751232976376,1.5
-3.6541611485491243,-1.1241667557042605,1.5
-3.6470651952568547,-1.134537898253513,1.5
-3.639904218650905,-1.1448642511891813,1.5
-3.632678501434368,-1.1551454068445348,1.5
-3.6253883288661877,-1.1653809593371525,1.5
-3.618033988749895,-1.175570504584946,1.5
-3.610615771422244,-1.1857136403221182,1.5
-3.6031339697417533,-1.1958099661150376,1.5
-3.595588879077142,-1.2058590833780494,1.5
-3.587980797295671,-1.21586059538921,1.5
-3.5803100247513804,-1.2258141073059532,1.5
-3.572576864273238,-1.2357192261806682,1.5
-3.5647816211531764,-1.2455755609762247,1.5
-3.556924603134047,-1.2553827225814007,1.5
-3.549006120397468,-1.2651403238262489,1.5
-3.5410264855515785,-1.2748479794973793,1.5
-3.5329860136186997,-1.2845053063531688,1.5
-3.5248850220228958,-1.2941119231388887,1.5
-3.516723830577444,-1.303667450601757,1.5
